Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type,Temp_Humidity_Interaction,Wind_Speed_Precipitation_Interaction,Humidity_Visibility_Interaction,UV_Index_log,Wind_Speed_log,Visibility_log,Temperature_cat,Humidity_cat,Wind_Speed_cat
2.0,65,19.0,63.0,partly cloudy,990.69,1,Winter,4.5,mountain,Snowy,130.0,1197.0,11.818181818181818,0.6931471805599453,2.995732273553991,1.7047480922384253,Cold,High,Breezy
19.0,74,15.5,81.0,overcast,1008.76,3,Winter,2.5,inland,Rainy,1406.0,1255.5,21.142857142857142,1.3862943611198906,2.803360380906535,1.252762968495368,Moderate,High,Breezy
32.0,85,13.0,85.0,partly cloudy,1007.23,1,Summer,4.5,coastal,Rainy,2720.0,1105.0,15.454545454545455,0.6931471805599453,2.6390573296152584,1.7047480922384253,Hot,High,Breezy
33.0,61,10.0,84.0,overcast,1001.53,0,Winter,4.0,inland,Rainy,2013.0,840.0,12.2,0.0,2.3978952727983707,1.6094379124341003,Hot,High,Calm
17.0,54,3.0,36.0,overcast,1002.52,4,Winter,7.0,inland,Cloudy,918.0,108.0,6.75,1.6094379124341003,1.3862943611198906,2.0794415416798357,Moderate,Medium,Calm
-10.0,67,7.5,57.0,overcast,984.49,0,Winter,2.0,inland,Snowy,-670.0,427.5,22.333333333333332,0.0,2.1400661634962708,1.0986122886681098,Freezing,High,Calm
-6.0,73,13.5,72.0,overcast,991.99,1,Winter,3.5,inland,Snowy,-438.0,972.0,16.22222222222222,0.6931471805599453,2.6741486494265287,1.5040773967762742,Freezing,High,Breezy
0.0,79,9.0,92.0,overcast,996.34,2,Winter,4.5,inland,Snowy,0.0,828.0,14.363636363636363,1.0986122886681098,2.302585092994046,1.7047480922384253,Freezing,High,Calm
2.0,85,6.0,81.0,overcast,986.81,1,Winter,1.5,inland,Snowy,170.0,486.0,34.0,0.6931471805599453,1.9459101490553132,0.9162907318741551,Cold,High,Calm
17.0,91,23.0,83.0,overcast,1006.18,9,Spring,5.5,mountain,Cloudy,1547.0,1909.0,14.0,2.302585092994046,3.1780538303479458,1.8718021769015913,Moderate,High,Breezy
-2.0,95,8.5,65.0,overcast,988.76,0,Winter,3.0,mountain,Snowy,-190.0,552.5,23.75,0.0,2.2512917986064953,1.3862943611198906,Freezing,High,Calm
1.0,90,0.5,54.0,overcast,990.0,0,Winter,3.0,inland,Snowy,90.0,27.0,22.5,0.0,0.4054651081081644,1.3862943611198906,Cold,High,Calm
11.0,50,4.0,19.0,partly cloudy,1011.69,1,Winter,8.0,mountain,Cloudy,550.0,76.0,5.555555555555555,0.6931471805599453,1.6094379124341003,2.1972245773362196,Cold,Medium,Calm
34.0,72,6.0,58.0,overcast,1003.98,1,Winter,3.5,inland,Rainy,2448.0,348.0,16.0,0.6931471805599453,1.9459101490553132,1.5040773967762742,Hot,High,Calm
2.0,93,2.5,73.0,overcast,990.23,5,Winter,2.5,mountain,Snowy,186.0,182.5,26.571428571428573,1.791759469228055,1.252762968495368,1.252762968495368,Cold,High,Calm
17.0,60,9.5,99.0,partly cloudy,995.16,0,Winter,2.5,mountain,Rainy,1020.0,940.5,17.142857142857142,0.0,2.3513752571634776,1.252762968495368,Moderate,Medium,Calm
-4.0,70,2.5,88.0,partly cloudy,986.44,0,Winter,3.5,inland,Snowy,-280.0,220.0,15.555555555555555,0.0,1.252762968495368,1.5040773967762742,Freezing,High,Calm
-9.0,62,15.0,98.0,overcast,989.34,0,Winter,1.5,inland,Snowy,-558.0,1470.0,24.8,0.0,2.772588722239781,0.9162907318741551,Freezing,High,Breezy
0.0,93,19.0,84.0,overcast,987.89,0,Winter,4.5,inland,Snowy,0.0,1596.0,16.90909090909091,0.0,2.995732273553991,1.7047480922384253,Freezing,High,Breezy
21.0,66,9.5,48.0,partly cloudy,1011.46,4,Winter,9.0,coastal,Cloudy,1386.0,456.0,6.6,1.6094379124341003,2.3513752571634776,2.302585092994046,Moderate,High,Calm
12.0,60,6.5,36.0,partly cloudy,1003.25,2,Summer,6.0,inland,Cloudy,720.0,234.0,8.571428571428571,1.0986122886681098,2.0149030205422647,1.9459101490553132,Cold,Medium,Calm
30.0,69,20.0,80.0,overcast,995.21,3,Autumn,3.5,inland,Rainy,2070.0,1600.0,15.333333333333334,1.3862943611198906,3.044522437723423,1.5040773967762742,Hot,High,Breezy
1.0,65,19.0,59.0,partly cloudy,980.18,1,Winter,2.0,inland,Snowy,65.0,1121.0,21.666666666666668,0.6931471805599453,2.995732273553991,1.0986122886681098,Cold,High,Breezy
3.0,89,8.5,72.0,overcast,989.12,0,Winter,3.5,inland,Snowy,267.0,612.0,19.77777777777778,0.0,2.2512917986064953,1.5040773967762742,Cold,High,Calm
38.0,40,5.0,11.0,clear,1010.5,9,Autumn,9.5,coastal,Sunny,1520.0,55.0,3.8095238095238093,2.302585092994046,1.791759469228055,2.3513752571634776,Hot,Medium,Calm
2.0,89,9.5,93.0,partly cloudy,991.88,1,Winter,3.0,inland,Snowy,178.0,883.5,22.25,0.6931471805599453,2.3513752571634776,1.3862943611198906,Cold,High,Calm
11.0,60,8.5,58.0,partly cloudy,1007.15,1,Winter,5.0,mountain,Rainy,660.0,493.0,10.0,0.6931471805599453,2.2512917986064953,1.791759469228055,Cold,Medium,Calm
-3.0,71,1.5,74.0,overcast,999.93,1,Winter,1.0,mountain,Snowy,-213.0,111.0,35.5,0.6931471805599453,0.9162907318741551,0.6931471805599453,Freezing,High,Calm
23.0,69,6.5,53.0,overcast,1000.39,1,Winter,1.0,inland,Rainy,1587.0,344.5,34.5,0.6931471805599453,2.0149030205422647,0.6931471805599453,Moderate,High,Calm
23.0,51,14.0,35.0,overcast,1008.02,2,Spring,5.5,inland,Cloudy,1173.0,490.0,7.846153846153846,1.0986122886681098,2.70805020110221,1.8718021769015913,Moderate,Medium,Breezy
19.0,61,11.0,33.0,overcast,1011.79,3,Summer,5.0,inland,Cloudy,1159.0,363.0,10.166666666666666,1.3862943611198906,2.4849066497880004,1.791759469228055,Moderate,High,Breezy
-7.0,93,9.0,60.0,overcast,995.63,1,Winter,4.0,inland,Snowy,-651.0,540.0,18.6,0.6931471805599453,2.302585092994046,1.6094379124341003,Freezing,High,Calm
-8.0,62,19.5,63.0,partly cloudy,995.33,0,Winter,3.5,mountain,Snowy,-496.0,1228.5,13.777777777777779,0.0,3.0204248861443626,1.5040773967762742,Freezing,High,Breezy
27.0,69,2.0,38.0,partly cloudy,1012.33,3,Autumn,5.0,coastal,Cloudy,1863.0,76.0,11.5,1.3862943611198906,1.0986122886681098,1.791759469228055,Hot,High,Calm
-5.0,69,9.0,52.0,overcast,984.19,1,Winter,2.0,mountain,Snowy,-345.0,468.0,23.0,0.6931471805599453,2.302585092994046,1.0986122886681098,Freezing,High,Calm
16.0,64,2.0,48.0,overcast,1000.6,1,Spring,6.5,coastal,Cloudy,1024.0,96.0,8.533333333333333,0.6931471805599453,1.0986122886681098,2.0149030205422647,Moderate,High,Calm
-13.0,87,13.5,74.0,overcast,996.55,1,Winter,4.0,inland,Snowy,-1131.0,999.0,17.4,0.6931471805599453,2.6741486494265287,1.6094379124341003,Freezing,High,Breezy
-3.0,86,11.5,79.0,overcast,981.45,1,Winter,1.0,mountain,Snowy,-258.0,908.5,43.0,0.6931471805599453,2.5257286443082556,0.6931471805599453,Freezing,High,Breezy
20.0,88,17.0,62.0,overcast,1004.58,2,Winter,1.0,mountain,Rainy,1760.0,1054.0,44.0,1.0986122886681098,2.8903717578961645,0.6931471805599453,Moderate,High,Breezy
20.0,80,6.0,74.0,overcast,999.38,1,Winter,4.5,inland,Rainy,1600.0,444.0,14.545454545454545,0.6931471805599453,1.9459101490553132,1.7047480922384253,Moderate,High,Calm
19.0,83,11.5,95.0,partly cloudy,1011.46,0,Summer,4.5,coastal,Rainy,1577.0,1092.5,15.090909090909092,0.0,2.5257286443082556,1.7047480922384253,Moderate,High,Breezy
32.0,73,14.0,39.0,partly cloudy,1007.17,1,Spring,6.5,mountain,Cloudy,2336.0,546.0,9.733333333333333,0.6931471805599453,2.70805020110221,2.0149030205422647,Hot,High,Breezy
-6.0,90,20.0,95.0,overcast,989.07,1,Winter,5.0,mountain,Snowy,-540.0,1900.0,15.0,0.6931471805599453,3.044522437723423,1.791759469228055,Freezing,High,Breezy
45.0,64,11.5,85.0,partly cloudy,971.21,12,Summer,19.5,mountain,Cloudy,2880.0,977.5,3.1219512195121952,2.5649493574615367,2.5257286443082556,3.0204248861443626,Hot,High,Breezy
33.0,50,5.0,13.0,overcast,1009.4,1,Spring,7.5,mountain,Cloudy,1650.0,65.0,5.882352941176471,0.6931471805599453,1.791759469228055,2.1400661634962708,Hot,Medium,Calm
20.0,70,9.5,56.0,partly cloudy,1004.39,1,Winter,4.0,coastal,Rainy,1400.0,532.0,14.0,0.6931471805599453,2.3513752571634776,1.6094379124341003,Moderate,High,Calm
-6.0,96,7.0,77.0,partly cloudy,982.31,0,Winter,5.0,mountain,Snowy,-576.0,539.0,16.0,0.0,2.0794415416798357,1.791759469228055,Freezing,High,Calm
24.0,33,9.0,18.0,clear,1011.23,7,Autumn,7.5,coastal,Sunny,792.0,162.0,3.8823529411764706,2.0794415416798357,2.302585092994046,2.1400661634962708,Moderate,Medium,Calm
30.0,50,1.0,15.0,overcast,1007.28,1,Summer,6.5,coastal,Cloudy,1500.0,15.0,6.666666666666667,0.6931471805599453,0.6931471805599453,2.0149030205422647,Hot,Medium,Calm
14.0,76,9.5,75.0,overcast,1009.77,1,Summer,3.0,coastal,Rainy,1064.0,712.5,19.0,0.6931471805599453,2.3513752571634776,1.3862943611198906,Cold,High,Calm
32.0,69,6.5,87.0,overcast,1005.23,1,Autumn,5.0,inland,Rainy,2208.0,565.5,11.5,0.6931471805599453,2.0149030205422647,1.791759469228055,Hot,High,Calm
25.0,79,7.0,63.0,overcast,996.44,2,Spring,4.0,coastal,Rainy,1975.0,441.0,15.8,1.0986122886681098,2.0794415416798357,1.6094379124341003,Moderate,High,Calm
34.0,74,2.0,20.0,partly cloudy,1007.72,4,Winter,8.5,inland,Cloudy,2516.0,40.0,7.7894736842105265,1.6094379124341003,1.0986122886681098,2.2512917986064953,Hot,High,Calm
22.0,99,18.5,82.0,partly cloudy,1012.7,0,Summer,3.5,inland,Cloudy,2178.0,1517.0,22.0,0.0,2.970414465569701,1.5040773967762742,Moderate,High,Breezy
24.0,71,16.0,72.0,partly cloudy,1005.1,2,Autumn,4.5,coastal,Rainy,1704.0,1152.0,12.909090909090908,1.0986122886681098,2.833213344056216,1.7047480922384253,Moderate,High,Breezy
-4.0,97,2.0,79.0,overcast,998.83,6,Winter,1.5,mountain,Snowy,-388.0,158.0,38.8,1.9459101490553132,1.0986122886681098,0.9162907318741551,Freezing,High,Calm
32.0,65,12.5,33.0,partly cloudy,1005.18,4,Spring,7.5,inland,Cloudy,2080.0,412.5,7.647058823529412,1.6094379124341003,2.6026896854443837,2.1400661634962708,Hot,High,Breezy
1.0,85,8.0,96.0,overcast,990.21,0,Winter,4.5,inland,Snowy,85.0,768.0,15.454545454545455,0.0,2.1972245773362196,1.7047480922384253,Cold,High,Calm
16.0,55,5.5,45.0,overcast,1007.32,1,Spring,7.0,mountain,Cloudy,880.0,247.5,6.875,0.6931471805599453,1.8718021769015913,2.0794415416798357,Moderate,Medium,Calm
3.0,93,12.5,99.0,overcast,999.62,0,Winter,1.0,inland,Snowy,279.0,1237.5,46.5,0.0,2.6026896854443837,0.6931471805599453,Cold,High,Breezy
33.0,74,6.5,27.0,overcast,1004.21,4,Winter,8.5,mountain,Cloudy,2442.0,175.5,7.7894736842105265,1.6094379124341003,2.0149030205422647,2.2512917986064953,Hot,High,Calm
2.0,62,0.5,59.0,overcast,980.81,0,Winter,4.0,inland,Snowy,124.0,29.5,12.4,0.0,0.4054651081081644,1.6094379124341003,Cold,High,Calm
29.0,50,10.5,28.0,overcast,1010.45,1,Winter,8.5,mountain,Cloudy,1450.0,294.0,5.2631578947368425,0.6931471805599453,2.4423470353692043,2.2512917986064953,Hot,Medium,Breezy
22.0,50,4.5,41.0,partly cloudy,1007.32,4,Summer,8.5,mountain,Cloudy,1100.0,184.5,5.2631578947368425,1.6094379124341003,1.7047480922384253,2.2512917986064953,Moderate,Medium,Calm
-9.0,67,16.0,77.0,overcast,994.52,1,Winter,4.0,mountain,Snowy,-603.0,1232.0,13.4,0.6931471805599453,2.833213344056216,1.6094379124341003,Freezing,High,Breezy
15.0,95,5.5,54.0,overcast,996.04,1,Winter,1.5,mountain,Rainy,1425.0,297.0,38.0,0.6931471805599453,1.8718021769015913,0.9162907318741551,Cold,High,Calm
-12.0,98,26.0,88.0,partly cloudy,996.82,5,Winter,1.0,inland,Snowy,-1176.0,2288.0,49.0,1.791759469228055,3.295836866004329,0.6931471805599453,Freezing,High,Breezy
-5.0,86,10.5,92.0,overcast,995.7,0,Winter,4.0,inland,Snowy,-430.0,966.0,17.2,0.0,2.4423470353692043,1.6094379124341003,Freezing,High,Breezy
-7.0,81,11.0,55.0,overcast,987.24,1,Winter,3.0,mountain,Snowy,-567.0,605.0,20.25,0.6931471805599453,2.4849066497880004,1.3862943611198906,Freezing,High,Breezy
32.0,87,13.5,92.0,partly cloudy,995.88,2,Summer,2.0,coastal,Rainy,2784.0,1242.0,29.0,1.0986122886681098,2.6741486494265287,1.0986122886681098,Hot,High,Breezy
-8.0,93,4.5,54.0,overcast,996.23,1,Winter,2.0,mountain,Snowy,-744.0,243.0,31.0,0.6931471805599453,1.7047480922384253,1.0986122886681098,Freezing,High,Calm
-5.0,72,1.5,67.0,overcast,988.44,1,Winter,3.0,mountain,Snowy,-360.0,100.5,18.0,0.6931471805599453,0.9162907318741551,1.3862943611198906,Freezing,High,Calm
-9.0,85,5.0,98.0,overcast,980.46,0,Winter,4.0,mountain,Snowy,-765.0,490.0,17.0,0.0,1.791759469228055,1.6094379124341003,Freezing,High,Calm
19.0,83,0.0,97.0,overcast,1008.02,5,Summer,0.5,inland,Cloudy,1577.0,0.0,55.333333333333336,1.791759469228055,0.0,0.4054651081081644,Moderate,High,Calm
-9.0,72,0.0,98.0,overcast,992.91,0,Winter,5.0,mountain,Snowy,-648.0,0.0,12.0,0.0,0.0,1.791759469228055,Freezing,High,Calm
-5.0,67,13.5,90.0,overcast,993.25,0,Winter,4.0,mountain,Snowy,-335.0,1215.0,13.4,0.0,2.6741486494265287,1.6094379124341003,Freezing,High,Breezy
-9.0,86,7.5,84.0,overcast,984.42,1,Winter,2.5,mountain,Snowy,-774.0,630.0,24.571428571428573,0.6931471805599453,2.1400661634962708,1.252762968495368,Freezing,High,Calm
17.0,54,0.5,47.0,partly cloudy,1008.64,2,Winter,8.0,inland,Cloudy,918.0,23.5,6.0,1.0986122886681098,0.4054651081081644,2.1972245773362196,Moderate,Medium,Calm
2.0,86,13.5,87.0,overcast,985.35,0,Winter,3.5,mountain,Snowy,172.0,1174.5,19.11111111111111,0.0,2.6741486494265287,1.5040773967762742,Cold,High,Breezy
-7.0,91,10.0,77.0,overcast,999.14,1,Winter,4.5,mountain,Snowy,-637.0,770.0,16.545454545454547,0.6931471805599453,2.3978952727983707,1.7047480922384253,Freezing,High,Calm
38.0,51,4.0,9.0,clear,1010.78,9,Summer,7.0,mountain,Sunny,1938.0,36.0,6.375,2.302585092994046,1.6094379124341003,2.0794415416798357,Hot,Medium,Calm
-7.0,94,10.5,55.0,partly cloudy,994.09,0,Winter,2.0,inland,Snowy,-658.0,577.5,31.333333333333332,0.0,2.4423470353692043,1.0986122886681098,Freezing,High,Breezy
4.0,66,6.0,87.0,overcast,995.11,0,Winter,1.5,inland,Snowy,264.0,522.0,26.4,0.0,1.9459101490553132,0.9162907318741551,Cold,High,Calm
34.0,85,14.5,65.0,overcast,1003.91,1,Spring,4.0,coastal,Rainy,2890.0,942.5,17.0,0.6931471805599453,2.740840023925201,1.6094379124341003,Hot,High,Breezy
-10.0,72,12.5,52.0,partly cloudy,986.99,0,Winter,1.5,mountain,Snowy,-720.0,650.0,28.8,0.0,2.6026896854443837,0.9162907318741551,Freezing,High,Breezy
33.0,98,26.5,97.0,partly cloudy,1003.78,10,Winter,10.5,mountain,Cloudy,3234.0,2570.5,8.521739130434783,2.3978952727983707,3.3141860046725258,2.4423470353692043,Hot,High,Breezy
1.0,92,5.5,61.0,overcast,985.93,1,Winter,4.5,inland,Snowy,92.0,335.5,16.727272727272727,0.6931471805599453,1.8718021769015913,1.7047480922384253,Cold,High,Calm
17.0,53,1.5,20.0,overcast,1001.72,4,Spring,8.0,inland,Cloudy,901.0,30.0,5.888888888888889,1.6094379124341003,0.9162907318741551,2.1972245773362196,Moderate,Medium,Calm
29.0,80,6.5,97.0,overcast,1006.74,2,Autumn,4.0,mountain,Rainy,2320.0,630.5,16.0,1.0986122886681098,2.0149030205422647,1.6094379124341003,Hot,High,Calm
3.0,72,0.0,66.0,overcast,997.49,0,Winter,2.0,mountain,Snowy,216.0,0.0,24.0,0.0,0.0,1.0986122886681098,Cold,High,Calm
-9.0,85,26.0,92.0,overcast,993.06,14,Winter,3.0,inland,Snowy,-765.0,2392.0,21.25,2.70805020110221,3.295836866004329,1.3862943611198906,Freezing,High,Breezy
34.0,61,1.5,34.0,partly cloudy,1000.08,3,Spring,7.0,coastal,Cloudy,2074.0,51.0,7.625,1.3862943611198906,0.9162907318741551,2.0794415416798357,Hot,High,Calm
29.0,62,13.0,17.0,overcast,1002.81,2,Spring,5.0,coastal,Cloudy,1798.0,221.0,10.333333333333334,1.0986122886681098,2.6390573296152584,1.791759469228055,Hot,High,Breezy
14.0,60,3.0,36.0,partly cloudy,1006.91,1,Winter,6.0,inland,Cloudy,840.0,108.0,8.571428571428571,0.6931471805599453,1.3862943611198906,1.9459101490553132,Cold,Medium,Calm
13.0,52,12.5,16.0,partly cloudy,1012.55,3,Spring,8.5,coastal,Cloudy,676.0,200.0,5.473684210526316,1.3862943611198906,2.6026896854443837,2.2512917986064953,Cold,Medium,Breezy
-1.0,79,6.0,64.0,overcast,991.0,0,Winter,1.0,mountain,Snowy,-79.0,384.0,39.5,0.0,1.9459101490553132,0.6931471805599453,Freezing,High,Calm
25.0,89,16.0,87.0,overcast,992.15,0,Winter,2.5,inland,Rainy,2225.0,1392.0,25.428571428571427,0.0,2.833213344056216,1.252762968495368,Moderate,High,Breezy
10.0,91,19.5,71.0,overcast,997.3,1,Winter,2.5,inland,Rainy,910.0,1384.5,26.0,0.6931471805599453,3.0204248861443626,1.252762968495368,Cold,High,Breezy
12.0,85,16.0,87.0,overcast,991.47,0,Winter,4.0,mountain,Rainy,1020.0,1392.0,17.0,0.0,2.833213344056216,1.6094379124341003,Cold,High,Breezy
24.0,78,8.5,87.0,partly cloudy,1010.48,1,Winter,1.5,mountain,Rainy,1872.0,739.5,31.2,0.6931471805599453,2.2512917986064953,0.9162907318741551,Moderate,High,Calm
32.0,74,7.5,49.0,overcast,1012.57,2,Summer,6.5,mountain,Cloudy,2368.0,367.5,9.866666666666667,1.0986122886681098,2.1400661634962708,2.0149030205422647,Hot,High,Calm
0.0,82,19.5,98.0,overcast,998.57,0,Winter,3.5,mountain,Snowy,0.0,1911.0,18.22222222222222,0.0,3.0204248861443626,1.5040773967762742,Freezing,High,Breezy
25.0,94,16.5,78.0,partly cloudy,990.84,0,Spring,1.5,coastal,Rainy,2350.0,1287.0,37.6,0.0,2.8622008809294686,0.9162907318741551,Moderate,High,Breezy
1.0,71,11.0,66.0,overcast,990.72,1,Winter,2.0,inland,Snowy,71.0,726.0,23.666666666666668,0.6931471805599453,2.4849066497880004,1.0986122886681098,Cold,High,Breezy
10.0,57,13.0,34.0,partly cloudy,1012.71,2,Spring,5.0,coastal,Cloudy,570.0,442.0,9.5,1.0986122886681098,2.6390573296152584,1.791759469228055,Cold,Medium,Breezy
25.0,97,3.5,94.0,overcast,1004.72,14,Autumn,3.0,mountain,Cloudy,2425.0,329.0,24.25,2.70805020110221,1.5040773967762742,1.3862943611198906,Moderate,High,Calm
2.0,72,16.5,57.0,overcast,994.53,1,Winter,4.5,mountain,Snowy,144.0,940.5,13.090909090909092,0.6931471805599453,2.8622008809294686,1.7047480922384253,Cold,High,Breezy
19.0,83,18.5,65.0,overcast,1009.49,2,Winter,2.0,mountain,Rainy,1577.0,1202.5,27.666666666666668,1.0986122886681098,2.970414465569701,1.0986122886681098,Moderate,High,Breezy
-7.0,87,7.0,80.0,partly cloudy,994.48,0,Winter,3.5,inland,Snowy,-609.0,560.0,19.333333333333332,0.0,2.0794415416798357,1.5040773967762742,Freezing,High,Calm
-9.0,98,3.0,75.0,overcast,998.11,0,Winter,1.5,mountain,Snowy,-882.0,225.0,39.2,0.0,1.3862943611198906,0.9162907318741551,Freezing,High,Calm
-5.0,81,7.5,66.0,partly cloudy,984.81,1,Winter,1.5,inland,Snowy,-405.0,495.0,32.4,0.6931471805599453,2.1400661634962708,0.9162907318741551,Freezing,High,Calm
15.0,68,4.0,25.0,overcast,1009.73,2,Winter,7.0,mountain,Cloudy,1020.0,100.0,8.5,1.0986122886681098,1.6094379124341003,2.0794415416798357,Cold,High,Calm
11.0,71,17.0,52.0,overcast,997.13,0,Winter,3.0,inland,Rainy,781.0,884.0,17.75,0.0,2.8903717578961645,1.3862943611198906,Cold,High,Breezy
0.0,60,10.5,69.0,partly cloudy,989.04,1,Winter,4.5,inland,Snowy,0.0,724.5,10.909090909090908,0.6931471805599453,2.4423470353692043,1.7047480922384253,Freezing,Medium,Breezy
23.0,89,16.5,61.0,partly cloudy,993.26,2,Autumn,3.5,coastal,Rainy,2047.0,1006.5,19.77777777777778,1.0986122886681098,2.8622008809294686,1.5040773967762742,Moderate,High,Breezy
24.0,68,7.0,37.0,partly cloudy,1003.7,1,Winter,5.0,mountain,Cloudy,1632.0,259.0,11.333333333333334,0.6931471805599453,2.0794415416798357,1.791759469228055,Moderate,High,Calm
27.0,88,16.0,83.0,overcast,1000.97,5,Summer,8.0,coastal,Cloudy,2376.0,1328.0,9.777777777777779,1.791759469228055,2.833213344056216,2.1972245773362196,Hot,High,Breezy
18.0,93,18.5,83.0,overcast,997.42,3,Autumn,2.5,inland,Rainy,1674.0,1535.5,26.571428571428573,1.3862943611198906,2.970414465569701,1.252762968495368,Moderate,High,Breezy
10.0,62,13.0,71.0,overcast,999.18,2,Summer,3.0,coastal,Rainy,620.0,923.0,15.5,1.0986122886681098,2.6390573296152584,1.3862943611198906,Cold,High,Breezy
34.0,91,15.5,50.0,overcast,1002.95,1,Winter,4.5,coastal,Rainy,3094.0,775.0,16.545454545454547,0.6931471805599453,2.803360380906535,1.7047480922384253,Hot,High,Breezy
18.0,51,9.0,15.0,overcast,1002.48,2,Winter,8.5,coastal,Cloudy,918.0,135.0,5.368421052631579,1.0986122886681098,2.302585092994046,2.2512917986064953,Moderate,Medium,Calm
4.0,87,8.5,74.0,overcast,984.02,1,Winter,2.5,inland,Snowy,348.0,629.0,24.857142857142858,0.6931471805599453,2.2512917986064953,1.252762968495368,Cold,High,Calm
33.0,95,6.5,75.0,partly cloudy,1007.64,2,Spring,4.5,mountain,Rainy,3135.0,487.5,17.272727272727273,1.0986122886681098,2.0149030205422647,1.7047480922384253,Hot,High,Calm
-6.0,82,10.0,90.0,overcast,985.04,0,Winter,1.5,inland,Snowy,-492.0,900.0,32.8,0.0,2.3978952727983707,0.9162907318741551,Freezing,High,Calm
18.0,64,6.5,75.0,overcast,1008.26,2,Winter,2.5,mountain,Rainy,1152.0,487.5,18.285714285714285,1.0986122886681098,2.0149030205422647,1.252762968495368,Moderate,High,Calm
4.0,83,9.0,87.0,partly cloudy,984.72,1,Winter,5.0,mountain,Snowy,332.0,783.0,13.833333333333334,0.6931471805599453,2.302585092994046,1.791759469228055,Cold,High,Calm
28.0,46,8.0,11.0,clear,1010.17,6,Winter,5.5,coastal,Sunny,1288.0,88.0,7.076923076923077,1.9459101490553132,2.1972245773362196,1.8718021769015913,Hot,Medium,Calm
-9.0,94,0.0,56.0,overcast,987.75,1,Winter,3.5,mountain,Snowy,-846.0,0.0,20.88888888888889,0.6931471805599453,0.0,1.5040773967762742,Freezing,High,Calm
27.0,64,2.0,42.0,partly cloudy,1005.59,4,Summer,8.0,mountain,Cloudy,1728.0,84.0,7.111111111111111,1.6094379124341003,1.0986122886681098,2.1972245773362196,Hot,High,Calm
-2.0,92,6.5,68.0,overcast,998.83,1,Winter,2.5,inland,Snowy,-184.0,442.0,26.285714285714285,0.6931471805599453,2.0149030205422647,1.252762968495368,Freezing,High,Calm
36.0,52,5.0,15.0,clear,1011.81,7,Autumn,9.0,coastal,Sunny,1872.0,75.0,5.2,2.0794415416798357,1.791759469228055,2.302585092994046,Hot,Medium,Calm
33.0,75,2.5,45.0,partly cloudy,1007.13,4,Autumn,8.0,mountain,Cloudy,2475.0,112.5,8.333333333333334,1.6094379124341003,1.252762968495368,2.1972245773362196,Hot,High,Calm
11.0,87,19.5,84.0,overcast,1000.8,2,Spring,3.5,inland,Rainy,957.0,1638.0,19.333333333333332,1.0986122886681098,3.0204248861443626,1.5040773967762742,Cold,High,Breezy
30.0,59,5.5,49.0,partly cloudy,1001.22,1,Spring,7.5,inland,Cloudy,1770.0,269.5,6.9411764705882355,0.6931471805599453,1.8718021769015913,2.1400661634962708,Hot,Medium,Calm
17.0,72,9.5,62.0,partly cloudy,999.98,1,Spring,4.5,mountain,Rainy,1224.0,589.0,13.090909090909092,0.6931471805599453,2.3513752571634776,1.7047480922384253,Moderate,High,Calm
-8.0,81,10.5,63.0,overcast,983.17,0,Winter,4.5,mountain,Snowy,-648.0,661.5,14.727272727272727,0.0,2.4423470353692043,1.7047480922384253,Freezing,High,Breezy
18.0,55,9.0,26.0,overcast,1007.43,1,Autumn,8.0,inland,Cloudy,990.0,234.0,6.111111111111111,0.6931471805599453,2.302585092994046,2.1972245773362196,Moderate,Medium,Calm
-9.0,94,10.5,84.0,overcast,997.62,0,Winter,1.0,inland,Snowy,-846.0,882.0,47.0,0.0,2.4423470353692043,0.6931471805599453,Freezing,High,Breezy
48.0,62,7.5,85.0,overcast,989.81,14,Spring,1.0,coastal,Cloudy,2976.0,637.5,31.0,2.70805020110221,2.1400661634962708,0.6931471805599453,Hot,High,Calm
-2.0,82,19.5,85.0,overcast,981.3,1,Winter,4.0,mountain,Snowy,-164.0,1657.5,16.4,0.6931471805599453,3.0204248861443626,1.6094379124341003,Freezing,High,Breezy
47.0,86,21.0,74.0,partly cloudy,1007.79,5,Winter,6.5,inland,Cloudy,4042.0,1554.0,11.466666666666667,1.791759469228055,3.091042453358316,2.0149030205422647,Hot,High,Breezy
2.0,99,4.5,62.0,overcast,992.81,0,Winter,3.0,inland,Snowy,198.0,279.0,24.75,0.0,1.7047480922384253,1.3862943611198906,Cold,High,Calm
33.0,25,6.0,1.0,partly cloudy,1011.52,11,Spring,5.5,mountain,Sunny,825.0,6.0,3.8461538461538463,2.4849066497880004,1.9459101490553132,1.8718021769015913,Hot,Low,Calm
45.0,82,18.0,79.0,overcast,1012.32,7,Autumn,0.5,mountain,Rainy,3690.0,1422.0,54.666666666666664,2.0794415416798357,2.9444389791664403,0.4054651081081644,Hot,High,Breezy
-6.0,60,6.5,54.0,overcast,985.87,0,Winter,4.0,mountain,Snowy,-360.0,351.0,12.0,0.0,2.0149030205422647,1.6094379124341003,Freezing,Medium,Calm
23.0,68,1.0,13.0,overcast,1002.42,3,Spring,8.5,coastal,Cloudy,1564.0,13.0,7.157894736842105,1.3862943611198906,0.6931471805599453,2.2512917986064953,Moderate,High,Calm
